id,start,stop,search
159127875,1211,1337,"Обеспечение исполнения договора, срок и порядок его предоставления 5% от начальной цены договора, что составляет 3 381 руб. 22"
641564028,0,0,
668106768,1086,1185,"Размер обеспечения исполнения договора: 5% от начальной (максимальной) цены договора 18 971,89 руб."
894516925,1214,1357,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
899079794,0,0,
883593150,0,0,
594204661,1146,1289,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
665795023,1261,1350,Обеспечение исполнения договора составляет 2 % от начальной (максимальной) цены договора.
448395575,1287,1399,Размер обеспечения исполнения договора Устанавливается в размере 5% от цены договора и составляет ______________
686054405,1098,1179,Размер обеспечения исполнения договора 10% начальной (максимальной) цены договора
921426841,1110,1208,"Размер обеспечения исполнения договора составляет: 5,00% от начальной (максимальной) цены договора"
643407662,1107,1217,Размер обеспечения исполнения Договора устанавливается в размере 10% от начальной (максимальной) цены Договора
150480568,1235,1348,Обеспечение исполнения Договора устанавливается в размере 5% процентов от начальной (максимальной) цены договора.
442241993,1255,1453,"Если в документации о закупке установлено требование к обеспечению исполнения договора, размер такого обеспечения: - не может превышать 5 процентов начальной (максимальной) цены договора (цены лота)"
270727418,1092,1176,Размер обеспечения: 10% (Десять процентов) от начальной (максимальной) цены договора
906462521,1110,1226,требование об обеспечении исполнения договора в пределах от 5 до 30 процентов начальной (максимальной) цены договора
622242616,1063,1239,"Размер обеспечения исполнения Договора, условия, порядок и форма внесения обеспечения исполнения Договора 5 % от начальной (максимальной) цены Договора: 12 600 рублей 00 копеек"
21834632,1242,1321,Размер обеспечения исполнения договора не может составлять более 100 % от НМЦД.
236283308,1206,1303,Размер обеспечения исполнения Контракта составляет рублей копеек (5 процентов от цены контракта).
108962519,1249,1341,Размер обеспечения исполнения Договора составляет 20 процентов от цены Договора с учетом НДС
306159121,1249,1341,Размер обеспечения исполнения Договора составляет 20 процентов от цены Договора с учетом НДС
244627599,1250,1386,участник обязан предоставить обеспечение исполнения договора в размере 5 процентов от начальной (максимальной) цены договора (цены лота)
566870066,0,0,
605793151,1256,1428,В документации о закупке может быть установлено требование к обеспечению исполнения договора в размере не более 5 (пяти) процентов от начальной (максимальной) цены договора
358705060,1098,1179,"Размер обеспечения исполнения договора: установлен: 1% от НМЦД – 1 201,67 рублей."
203360419,1267,1351,Размер обеспечения исполнения договора: 5% от начальной (максимальной) цены договора
799885865,1218,1361,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
811564079,1291,1353,обеспечение исполнения договора в размере 5% от цены договора.
264686284,1292,1354,обеспечение исполнения договора в размере 5% от цены договора.
218092753,0,0,
252269906,1252,1373,Размер обеспечения исполнения договора установлен в размере 5% (пяти процентов) от начальной (максимальной) цены договора
205018367,1267,1368,обеспечение исполнения договора в размере 5% от цены договора в форме безотзывной банковской гарантии
335528930,1003,1104,обеспечение исполнения договора в размере 5% от цены договора в форме безотзывной банковской гарантии
633942681,0,0,
334770469,1312,1488,Заказчик вправе установить в документации о закупке требование к обеспечению исполнения договора в размере не более 5 (пяти) процентов от начальной (максимальной) цены договора
919692738,1163,1264,установлено требование обеспечения исполнения договора. 5 % от начальной (максимальной) цены Договора
477848265,1167,1246,Размер обеспечения исполнения контракта 5% максимального значения цены договора
696147468,1093,1185,"Обеспечение исполнения договора установлено в размере: 201 192,90 что составляет 5% от НМЦД."
348860902,0,0,
232205302,1232,1338,Размер обеспечения исполнения Договора равен 5 (пяти) процентам от начальной (максимальной) цены договора.
611490771,1202,1296,Обеспечение исполнения Договора Установлено в размере 30 (тридцати) процентов от цены Договора
640430900,1227,1330,Размер обеспечения исполнения договора установлен в размере: 5 % начальной (максимальной) цены договора
40020926,1242,1336,Размер обеспечения исполнения договора составляет 5% от начальной (максимальной) цены договора
811892187,1280,1373,Размер обеспечения исполнения договора не может превышать 5 (пять) процентов от цены договора
606606169,1254,1438,"Если в настоящем Извещении установлено требование к обеспечению исполнения договора, размер такого обеспечения: а) не может превышать 5 процентов начальной (максимальной) цены договора"
290784589,1209,1414,"обеспечения исполнения договора в размере, превышающем в полтора раза размер обеспечения исполнения договора, указанный в извещении о закупке, но не менее, чем 10% от начальной (максимальной) цены договора"
56342955,1149,1219,Обеспечение исполнения обязательств по договору: 5 % от цены договора.
504104789,0,0,
931654971,1080,1164,Размер обеспечения исполнения договора 2 % от начальной (максимальной) цены договора
885906105,1272,1421,договор заключается только после предоставления таким участником обеспечения исполнения договора в размере 25% начальной (максимальной) цены договора
592622587,1266,1415,договор заключается только после предоставления таким участником обеспечения исполнения договора в размере 25% начальной (максимальной) цены договора
624494489,1247,1333,Обеспечение исполнения договора в размере 5% от начальной (максимальной) цены Договора
459938458,1245,1343,"Размер обеспечения исполнения договора 496 547,57 (30 % от начальной (максимальной) цены договора)"
936600594,1216,1394,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не более 5% (пяти) от начальной (максимальной) цены договора"
727376442,1089,1194,при отсутствии в конкретной закупочной документации требования об обеспечении договора: ОДi = (30 – Zi) %
310575279,0,0,
673049382,1219,1318,"Размер обеспечения исполнения договора составляет: 10,00% от начальной (максимальной) цены договора"
582810193,1244,1394,перечисляет Заказчику обеспечительный платеж в качестве обеспечения исполнения договора в размере авансового платежа – в размере 50% от суммы договора
249396330,1261,1411,перечисляет Заказчику обеспечительный платеж в качестве обеспечения исполнения договора в размере авансового платежа – в размере 50% от суммы договора
726341147,1158,1239,Обеспечение исполнения договора Предусмотрено в размере 5 % от стоимости договора
359325822,1272,1411,"победителем закупки должно быть представлено обеспечение исполнения договора в размере 5% от предельной цены, указанной в п. 7.1. Извещения"
945506182,1268,1426,"Поставщик при заключении договора должен предоставить Заказчику обеспечение исполнения договора в размере от 0,5 до 5% начальной (максимальной) цены договора."
135871615,1233,1328,Размер обеспечения исполнения договора составляет 5 % от начальной (максимальной) цены договора
427164316,1277,1348,Размер обеспечения договора 5 % от НМЦД составляет: 23 288 руб. 00 коп.
858094486,1256,1362,Размер обеспечения исполнения Договора установлен в размере 5 % от начальной (максимальной) цены Договора.
426239345,1249,1421,В документации о закупке может быть установлено требование к обеспечению исполнения договора в размере не более 5 (пяти) процентов от начальной (максимальной) цены договора
751578669,1146,1289,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
748138269,1246,1357,"Обеспечение исполнения договора: Лот 1: 1 107 000,00 рублей Лот 2: 1 673 280,00 рублей Лот 3: 286 506,00 рублей"
31992791,1275,1407,"Размер обеспечения исполнения договора, срок и порядок его предоставления: 5 (пять) процентов начальной (максимальной) цены договора"
736738371,1276,1503,"Если в извещении о закупке и (или) документации о закупке установлено требование к обеспечению исполнения договора, размер такого обеспечения: 1) не может превышать 5 процентов начальной (максимальной) цены договора (цены лота)"
131617467,1259,1345,"Размер обеспечения исполнения договора 5,00% от начальной (максимальной) цены договора"
527749226,1231,1265,Обеспечение исполнения договора 0%
425563025,1195,1282,Обеспечение исполнения договора установлено в размере 75% от цены заключаемого договора
416901600,0,0,
741207616,1262,1393,Обеспечение исполнения обязательств по договору: - обеспечение исполнения договора в размере менее 2.00 % от суммы НМЦ ( цены лота)
480448230,0,0,
705613514,1157,1259,Размер обеспечения исполнения Договора: 5 (пять) % процентов от начальной (максимальной) цены Договора
105220876,1099,1184,Размер обеспечения исполнения договора: 5 % от начальной (максимальной) цены договора
298604824,1076,1181,при отсутствии в конкретной закупочной документации требования об обеспечении договора: ОДi = (30 – Zi) %
379814163,0,0,
722054566,0,0,
575379814,1212,1408,"Если в извещении о закупке установлено требование к обеспечению исполнения договора, размер такого обеспечения: 1) не может превышать 5 процентов начальной (максимальной) цены договора (цены лота)"
556531619,1186,1304,"Размер обеспечения исполнения договора, срок и порядок его предоставления 5% от начальной (максимальной) цены договора"
533236039,1272,1420,Поставщик при заключении Договора должен предоставить Заказчику обеспечение исполнения Договора в размере 5 % начальной (максимальной) цены Договора
938188945,1218,1418,"Если в документации о закупке, установлено требование к обеспечению исполнения договора, размер такого обеспечения: а) не может превышать 5 процентов начальной (максимальной) цены договора (цены лота)"
321458781,0,0,
712278751,1072,1249,Заказчик вправе установить в документации о закупке требование к обеспечению исполнения договора в размере не менее 5% (пяти) процентов от начальной (максимальной) цены договора
898595603,0,0,
645386506,1125,1223,"Размер обеспечения исполнения договора составляет: 0,50% от начальной (максимальной) цены договора"
954631796,1223,1304,обеспечение исполнения договора установлено в размере: 0 рублей (не установлено).
789306092,1239,1414,"предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от начальной (максимальной) цены договора"
706280259,1146,1289,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
496586369,1157,1262,Размер обеспечения исполнения Договора установлен заказчиком в размере 5% от начальной- максимальной цены
292965324,1219,1268,Размер обеспечения договора: 5 % от цены договора
199367370,1279,1374,Размер обеспечения исполнения договора составляет: 5% от начальной (максимальной) цены договора
844522029,1235,1335,Размер обеспечения исполнения договора составляет: __5___% от начальной (максимальной) цены договора
234459729,1265,1364,Обеспечение исполнения договора установлено в размере 10% от начальной (максимальной) цена договора
917980871,1347,1535,"Обеспечение исполнения обязательств по Договору, кроме гарантийных обязательств (обеспечение договора) установлено в размере 5 % от цены Договора, что составляет что составляет ___________"
306667970,1235,1331,Размер обеспечения исполнения договора составляет: 50% от начальной (максимальной) цены договора
40436552,1258,1335,Обеспечение исполнения Договора: 5% от начальной (максимальной) цены Договора
914041532,1247,1314,Размер обеспечения договора 5 % от НМЦ составляет: 4403 руб.75 коп.
568938193,1226,1402,Заказчик вправе установить в документации о закупке требование к обеспечению исполнения договора в размере не более 5 (пяти) процентов от начальной (максимальной) цены договора
352432771,1267,1369,Размер обеспечения исполнения договора составляет 5 % (пять) от начальной (максимальной) цены договора
349185987,1242,1307,"Размер обеспечения договора 10 % от НМЦ оставляет:228 416,66 руб."
598410562,1233,1310,"Размер обеспечения исполнения договора 5% от НМЦ составляет: 57 816,88 рублей"
464013489,1220,1303,Размер обеспечения: 50 % от цены договора на выполнение строительно-монтажных работ
813014081,1225,1309,Размер обеспечения исполнения Договора 10% от начальной (максимальной) цены Договора
557985817,1175,1277,Размер обеспечения исполнения договора не более 5 % начальной (максимальной) цены договора (цены лота)
870760935,1167,1276,Сумма обеспечения договора предусмотрена в следующем размере: - 5 % от начальной (максимальной) цены договора
164382257,1226,1346,Поставщик представляет Заказчику обеспечение исполнения Договора в размере 5 % от начальной (максимальной) цены договора
389786756,1065,1159,Размер обеспечения исполнения договора составляет 5% от начальной (максимальной) цены договора
172942283,1205,1348,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
298496403,1243,1324,Размер обеспечения исполнения договора 5% начальной (максимальной) цены договора.
852954604,1255,1427,В документации о закупке может быть установлено требование к обеспечению исполнения договора в размере не более 5 (пяти) процентов от начальной (максимальной) цены договора
951020951,1254,1423,"по предоставлению нового надлежащего обеспечения исполнения договора Поставщик уплачивает Покупателю неустойку в размере 0,1 % от цены договора за каждый день просрочки."
593025419,1060,1237,"договор заключается только после предоставления таким победителем, участником обеспечения исполнения договора в размере 5 (пяти) процентов начальной (максимальной) цены договора"
525167214,1044,1210,"Размер обеспечеrrия исполнения договора, срок и порядок предоставления обеспечения исполнения договора l00% от начальной (максимальной) цены договора: 14 850 000 руб."
686390848,1205,1329,Обеспечение исполнения настоящего договора предоставляется поставщиком в размере: 3 % начальной (максимальной) цены договора
25937508,1255,1387,"Размер обеспечения исполнения договора – 3 %, что составляет 7 974,00 рубля (семь тысяч девятьсот семьдесят четыре рубля 00 копеек)."
807805685,1268,1378,Размер обеспечения исполнения договора может составлять 5 процентов от начальной (максимальной) цены договора.
801190434,1228,1348,Сумма обеспечения исполнения контракта предусмотрена в следующем размере: 5 % от начальной (максимальной) цены контракта
19789464,1259,1362,Обеспечение исполнения Договора устанавливается в размере 5 % от начальной (максимальной) цены Договора
408561513,1133,1230,Размер обеспечения исполнения договора составляет – 5% от начальной (максимальной) цены договора.
204746277,1068,1279,В случае если закупка проводится только для субъектов малого и среднего предпринимательства размер обеспечения исполнения договора: а) не может превышать 5 (пяти) процентов начальной (максимальной) цены договора
316026484,1205,1327,Размер обеспечения исполнения договора устанавливается в размере 10% от начальной (максимальной) цены договора (цены лота)
747931066,1073,1182,Размер обеспечения исполнения договора не может превышать 30 процентов начальной (максимальной) цены договора
872425837,1244,1424,В целях обеспечения исполнения обязательств по договору участник закупки предоставляет заказчику обеспечение исполнения договора в размере 5 % начальной максимальной цены договора.
321445307,1169,1240,Обеспечение исполнения договора 5% от цены договора. НДС не облагается.
714186260,1196,1254,"Размер обеспечения договора, % (руб.): 5% (15 290,00 руб.)"
87694458,1053,1144,Устанавливается обеспечение договора в размере 5% от начальной (максимальной) цены договора
512255049,1049,1159,Размер обеспечения исполнения договора устанавливается в размере 5 % от начальной (максимальной) цены договора
464676547,1092,1319,"обеспечение исполнения договора в размере, превышающем в 1,5 (Полтора раза) размер обеспечения исполнения договора, указанный в конкурсной документации, но не более чем на 30 процентов от начальной (максимальной) цены договора."
641768830,1012,1086,Сумма обеспечения настоящего Договора составляет: 51 060 рублей 00 рублей.
915654892,1086,1204,Обеспечение исполнения договора предусмотрено в размере 5% (Пять процентов) от начальной (максимальной) цены договора.
514572682,1276,1404,"Поставщик предоставляет обеспечение исполнения Договора в размере 5% от начальной (максимальной) цены договора, что составляет _"
599873925,1222,1341,Сумма обеспечения исполнения договора предусмотрена в следующем размере: 5 % от начальной (максимальной) цены договора.
186006654,1235,1330,"Размер обеспечения исполнения договора составляет 5% от начальной (максимальной) цены договора,"
485368311,1242,1342,Размер обеспечения исполнения договора составляет 5 процентов начальной (максимальной) цены договора
350136992,1220,1398,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не более 5% (пяти) от начальной (максимальной) цены договора"
227842302,1316,1427,Сумма обеспечения исполнения договора предусмотрена в размере аванса: 50 % от цены договора. НДС не облагается.
347799696,1221,1331,Обеспечение исполнения Договора установлено в размере 5 процентов цены Договора и составляет ( ) рублей копеек
269707421,1164,1360,"При этом договор заключается только после предоставления участником такого обеспечения исполнения договора в размере, не превышающем 30 процентов начальной (максимальной) цены договора (цены лота)"
318687523,1336,1449,Размер обеспечения исполнения Договора составляет 5 % начальной (максимальной) цены договора в сумме ____________
712421960,1336,1512,Обеспечение исполнения гарантийных обязательств устанавливается в размере 5 % начальной (максимальной) цены договора в сумме ___________________________________________________
961852032,1254,1421,"Обеспечение гарантийных обязательств по Договору Устанавливается 5% от начальной максимальной цены договора- 27 400,00 (Двадцать семь тысяч четыреста) рублей 00 копеек"
796904059,1251,1335,Размер обеспечения исполнения договора: 5% от начальной (максимальной) цены договора
221453607,1219,1362,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
928868903,1229,1309,Размер обеспечения исполнения договора 3% начальной (максимальной) цены договора
321971545,1146,1289,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
942368215,1141,1235,Размер обеспечения исполнения Договора составляет 5% от начальной (максимальной) цены договора
60988353,1215,1298,Размер обеспечения: 50 % от цены договора на выполнение строительно-монтажных работ
401939341,1215,1358,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не менее 5% (пяти) от НМЦ"
110916274,1152,1237,Размер обеспечения исполнения договора: 5 % от начальной (максимальной) цены договора
944450877,1080,1202,"Размер обеспечения исполнения договора, срок и порядок его предоставления 5,00 % от начальной (максимальной) цены договора"
353919950,1080,1207,"Размер обеспечения гарантийных обязательств 2,00 % от начальной (максимальной) цены договора в размере 10 400 рублей 00 копеек."
247575508,1271,1417,"Обеспечение исполнения настоящего Договора представляется на сумму 95 266,08 рублей, что составляет 5 % от начальной (максимальной) цены договора."
826189171,1237,1413,Размер предоставленного до даты заключения настоящего Договора обеспечения исполнения Договора составляет 5% (пять процентов) от цены Договора в сумме ____________________ руб.
92045594,1243,1303,Обеспечение исполнения договора устанавливается в размере 5%
464383825,0,0,
250775294,1262,1335,обеспечение исполнения договора в размере 5.00 % от НМЦ (цены лота) с НДС
553835917,1113,1187,Обеспечение исполнения договора 5 % начальной (максимальной) цены договора
13175310,1077,1235,заключается только после предоставления таким Участником конкурса денежного обеспечения исполнения Договора в размере 30 % (Тридцати процентов) цены Договора.
218947829,1239,1341,"Размер обеспечения исполнения договора 10 % от начальной (максимальной) цены договора 8 456,06 рублей."
509005927,1256,1482,"обеспечения исполнения договора в размере, превышающем в полтора раза размер обеспечения исполнения договора, указанный в документации о закупке, но не менее, чем 10 (десять) процентов от начальной (максимальной) цены договора"
270033456,1243,1342,"Размер обеспечения исполнения договора: ____________ руб., что составляет - 100 % от цены договора."
203513832,1215,1341,Обеспечение исполнения настоящего договора предоставляется Поставщиком в размере: 3% от начальной (максимальной) цены договора
922073228,1330,1445,Размер обеспечения исполнения Договора устанавливается в размере 5 (пять) % от начальной максимальной цены Договора
821418683,1249,1315,Размер обеспечения: 5 % от начальной (максимальной) цены договора.
343351790,1112,1206,Размер обеспечения исполнения договора составляет 5% от начальной (максимальной) цены договора
337959806,1283,1353,обеспечение исполнения договора в размере не менее 5% от цены договора
195226664,0,0,
764045175,1003,1073,обеспечение исполнения договора в размере не менее 5% от цены договора
485558018,1152,1222,обеспечение исполнения договора в размере не менее 5% от цены договора
712541821,1003,1075,"обеспечение исполнения гарантийных обязательств в размере не менее 0,5 %"
521620922,1152,1224,"обеспечение исполнения гарантийных обязательств в размере не менее 0,5 %"
149798843,1234,1304,Размер обеспечения договора 10 % от НМЦ составляет: 70409 руб. 63 коп.
864989472,1069,1288,"Если в документации о закупке среди субъектов МСП установлено требование к обеспечению исполнения договора, размер такого обеспечения: а) не может превышать 5 процентов начальной (максимальной) цены договора (цены лота)"
297597648,1185,1361,При проведении закупок по группе 2 Заказчик имеет право устанавливать обеспечение исполнения договора в размере: 1) не более 5% от начальной (максимальной) цены договора (лота)
552727554,1276,1414,Сумма обеспечения исполнения договора: 49 500 (сорок девять тысяч пятьсот) рублей 00 копеек - 5% от начальной (максимальной) цены договора
92584086,1255,1350,Обеспечение исполнения договора предусмотрено в размере 5% максимального значения цены договора
751981989,1234,1329,Размер обеспечения исполнения Договора составляет 5 % от начальной (максимальной) цены Договора
384451923,1010,1105,Размер обеспечения исполнения Договора составляет 5 % от начальной (максимальной) цены Договора
846855518,1292,1519,"Если в извещении о закупке и (или) документации о закупке установлено требование к обеспечению исполнения договора, размер такого обеспечения: 1) не может превышать 5 процентов начальной (максимальной) цены договора (цены лота)"
387563515,1239,1396,Необходимость предоставления обеспечения исполнения по Договору в размере не более 5% (пяти процентов) от начальной (максимальной) цены договора с учетом НДС
205916279,1239,1396,Необходимость предоставления обеспечения исполнения по Договору в размере не более 5% (пяти процентов) от начальной (максимальной) цены договора с учетом НДС
445498446,1286,1426,"Исполнитель предоставляет Заказчику обеспечение исполнения Договора в размере 5% от начальной (максимальной) цены договора, что составляет _"
372681698,1243,1293,Размер обеспечения исполнения договора: 0% от НМЦД
249628886,1014,1133,"Обеспечение исполнения Договора представляется в размере 5% начальной (максимальной) цены договора, что составляет ____"
601653267,1021,1120,Размер обеспечения исполнения договора 5 (пять) процентов от начальной (максимальной) цены договора
672155929,1259,1333,обеспечение исполнения договора в размере не менее 5.00 % от цены договора
780443903,0,0,
711516886,1279,1397,Обеспечение исполнения обязательств по договору предоставляется в размере 5% от начальной (максимальной) цены Договора
589056981,0,0,
995831174,1231,1421,"Участник закупки, с которым заключается договор, до заключения договора предоставляет обеспечение исполнения договора в размере 5 % от начальной (максимальной) цены договора: 826 977,71 руб."
792964855,1245,1329,Размер обеспечения исполнения договора – 5 % начальной (максимальной) цены договора.
355832266,1245,1426,"победитель закупки, подавший аномально низкое ценовое предложение, обязан предоставить обеспечение исполнения договора в размере 5% (пяти) от начальной (максимальной) цены договора."
410875162,0,0,
787324095,1070,1170,Размер обеспечения договора установлен в размере 5% от начальной (максимальной) цены договора (лота)
412494554,1221,1399,"не предусмотрено увеличенное от первоначально установленного обеспечения исполнения договора в 1,5 (полтора) раза, но не более 5% (пяти) от начальной (максимальной) цены договора"
779445564,1283,1405,Размер обеспечения исполнения договора Устанавливается на весь срок действия договора в размере 5 (пять)% от цены договора
669225112,1260,1378,Обеспечение исполнения договора представляется в размере 10% от начальной (максимальной) цены договора в сумме________
183430231,1234,1329,Обеспечение исполнения договора установлено в размере 5% начальной (максимальной) цены договора
438197141,1014,1105,"Размер обеспечения гарантийных обязательств 0,2% от начальной (максимальной) цены контракта"
14545017,1282,1349,Размер обеспечения гарантийных обязательств 554.00 Российский рубль
677501854,1273,1372,Размер обеспечения гарантийных обязательств составляет 5 % начальной (максимальной) цены контракта.
984648177,1246,1401,"Обеспечение гарантийных обязательств устанавливается в размере 10 % (Десять процентов) от начальной (максимальной) цены контракта, что составляет 36 099,87"
374366795,0,0,
247159152,0,0,
428289584,1107,1251,"Размер обеспечения гарантийных обязательств, предусмотренных Контрактом, составляет 1 (один) процент от начальной (максимальной) цены контракта."
89682092,0,0,
416469814,1301,1368,Размер обеспечения гарантийных обязательств 265.00 Российский рубль
59215382,1243,1416,"Подрядчик обязан предоставить обеспечение исполнения гарантийных обязательств в размере 0,75% от начальной (максимальной) цены контракта, что составляет – 712 019,85 рублей."
